0.00789928,-0.0139464,0.631103,0.0265383,-0.126354,0.0376896,-0.451974,-0.0223681,0.0409603,1.23507,-0.607292,0.0560527,-0.447774,-0.00632345,0.0105769,1.20948,-0.683525,-0.0609625,-0.138989,-0.0720057,0.0778274,-0.301123,-0.218892,-0.280333,0.733822,0.492281,0.076911,0.11262,0.166958,-0.0574887,-0.476139,0.0476307,-0.0255745,0.235517,0.235014
0.0326247,-0.0370935,0.638938,0.0128313,-0.102307,0.0226127,-0.429481,0.045297,-0.00344675,1.18754,-0.622431,0.00365738,-0.393254,0.00600713,-0.0790846,1.20238,-0.659675,-0.115225,-0.307725,-0.0404986,0.0567119,-0.46227,-0.138854,-0.313591,0.806405,0.459637,0.0945631,0.0628215,0.12251,-0.00202584,-0.437808,0.136014,0.0457314,0.166538,0.132546
0.0119932,-0.0305861,0.640323,0.00511726,-0.114423,-0.0453267,-0.439691,0.0288919,-0.0339593,1.18097,-0.590851,-0.00535446,-0.451235,0.0354475,-0.0371567,1.20109,-0.587718,-0.112735,-0.451911,-0.0187153,0.0894191,-0.452082,-0.141543,-0.436426,0.864078,0.440044,0.10882,0.0509611,0.251296,0.0294825,-0.465172,0.190939,0.117035,0.0809279,0.124539
0.0287085,-0.0231402,0.650083,0.0339453,-0.0642996,-0.0548263,-0.449362,0.00951794,-0.0032145,1.1495,-0.586345,0.0019397,-0.474044,0.0738434,0.0352752,1.16663,-0.57413,-0.119647,-0.583231,0.0079236,0.121341,-0.420475,-0.154709,-0.551272,0.916367,0.423339,0.124274,0.0364773,0.380607,0.0644076,-0.47647,0.252864,0.174543,0.00310122,0.126084
0.0333376,0.0014565,0.653168,-0.0472116,-0.0139245,-0.0739282,-0.46333,0.0374027,0.0034004,1.15426,-0.625432,-0.0314523,-0.467494,0.114466,0.0664294,1.09747,-0.560119,-0.0525049,-0.657264,0.0291873,0.0843976,-0.49422,-0.117264,-0.552094,0.920577,0.396357,0.154221,0.0406072,0.258053,0.0754627,-0.48712,0.359441,0.166627,-0.0250988,0.135504
0.0298088,0.00300813,0.657776,-0.0585876,-0.0754418,-0.164072,-0.361383,0.137525,0.0878012,1.12258,-0.623738,-0.0655409,-0.399153,0.145355,0.029167,1.06468,-0.528142,-0.0172303,-0.751029,0.0394736,0.0841854,-0.398684,-0.159322,-0.559365,0.923606,0.284522,0.0942741,0.107296,0.324585,0.0435261,-0.499911,0.427464,0.191016,-0.126332,0.184538
0.0310597,0.0143991,0.674803,-0.069377,-0.106357,-0.138969,-0.296541,0.0952494,0.0681217,1.02241,-0.562033,-0.035375,-0.331748,0.110393,0.028482,0.997241,-0.500524,-0.0194165,-0.764797,0.0154645,0.0308114,-0.556717,-0.0817181,-0.532373,0.834171,0.285931,0.0325255,0.139258,0.182065,-0.00174457,-0.426103,0.277529,0.220218,-0.127167,0.0929209
0.0333557,0.0317421,0.695923,-0.0897766,-0.146429,-0.106087,-0.207639,0.0421486,0.0408485,0.883653,-0.475884,0.00725615,-0.244769,0.065672,0.0235158,0.913213,-0.466815,-0.0198963,-0.78309,-0.0164403,-0.0401082,-0.767681,0.0195654,-0.483432,0.714231,0.275276,-0.0409781,0.178573,0.000637894,-0.0753442,-0.345777,0.0812799,0.250437,-0.138959,-0.0455019
0.0353975,-0.0383645,0.681138,0.0107409,-0.211933,-0.0339659,-0.146613,0.0362869,-0.0436937,0.902396,-0.494637,-0.022601,-0.165726,0.057372,0.00614958,0.937681,-0.508638,-0.113437,-0.780209,-0.047475,-0.0682987,-0.675419,0.0528074,-0.415265,0.609009,0.297522,-0.00502057,0.129568,-0.00976921,-0.0422917,-0.325552,0.00696504,0.173191,-0.0368361,-0.0490367
0.0447338,-0.0448239,0.678655,0.016806,-0.243439,-0.00791501,-0.1125,0.0383111,-0.034172,0.908968,-0.509695,-0.0194234,-0.0995676,0.0414053,-0.0694741,0.930235,-0.541472,-0.122337,-0.661863,-0.075601,-0.116118,-0.682841,0.0735172,-0.285288,0.522823,0.302778,-0.0334834,0.134379,-0.173561,-0.0703113,-0.300523,-0.0498493,0.0914409,0.0432625,-0.0424182
